Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1736399848,"2025-01-09 05:17:28",B5665,KN5290,10698.48,857.476,185,123.9270401001,39.099838256836
1736399862,"2025-01-09 05:17:42",B5665,KN5290,10698.48,857.476,185,123.92426300049,39.068969726562
1736399873,"2025-01-09 05:17:53",B5665,KN5290,10698.48,857.476,185,123.92231750488,39.047740936279
1736399888,"2025-01-09 05:18:08",B5665,KN5290,10698.48,857.476,184,123.91943359375,39.015758514404
1736399902,"2025-01-09 05:18:22",B5665,KN5290,10698.48,857.476,184,123.91649627686,38.983028411865
1736399913,"2025-01-09 05:18:33",B5665,KN5290,10698.48,859.328,184,123.91438293457,38.958759307861
1736399928,"2025-01-09 05:18:48",B5665,KN5290,10698.48,855.624,184,123.91156005859,38.925960540771
1736399943,"2025-01-09 05:19:03",B5665,KN5290,10698.48,857.476,184,123.90888214111,38.892879486084
1736399957,"2025-01-09 05:19:17",B5665,KN5290,10698.48,853.772,185,123.90618896484,38.862319946289
1736399968,"2025-01-09 05:19:28",B5665,KN5290,10698.48,853.772,185,123.90416717529,38.840808868408
1736399982,"2025-01-09 05:19:42",B5665,KN5290,10698.48,851.92,184,123.90135955811,38.809020996094
1736399997,"2025-01-09 05:19:57",B5665,KN5290,10698.48,851.92,184,123.8984375,38.776008605957
1736400008,"2025-01-09 05:20:08",B5665,KN5290,10698.48,850.068,184,123.89660644531,38.755249023438
1736400022,"2025-01-09 05:20:22",B5665,KN5290,10698.48,850.068,184,123.89434814453,38.730068206787
1736400037,"2025-01-09 05:20:37",B5665,KN5290,10698.48,846.364,185,123.89129638672,38.696689605713
1736400048,"2025-01-09 05:20:48",B5665,KN5290,10698.48,846.364,185,123.88934326172,38.675548553467
1736400063,"2025-01-09 05:21:03",B5665,KN5290,10698.48,844.512,185,123.88648986816,38.643859863281
1736400077,"2025-01-09 05:21:17",B5665,KN5290,10698.48,844.512,185,123.88356781006,38.610988616943
1736400088,"2025-01-09 05:21:28",B5665,KN5290,10698.48,842.66,185,123.88178253174,38.590808868408
1736400102,"2025-01-09 05:21:42",B5665,KN5290,10698.48,842.66,185,123.87872314453,38.557960510254
1736400113,"2025-01-09 05:21:53",B5665,KN5290,10698.48,844.512,185,123.87701416016,38.539249420166
1736400127,"2025-01-09 05:22:07",B5665,KN5290,10698.48,842.66,185,123.87394714355,38.504749298096
1736400148,"2025-01-09 05:22:28",B5665,KN5290,10698.48,838.956,184,123.87066650391,38.466571807861
1736400162,"2025-01-09 05:22:42",B5665,KN5290,10698.48,838.956,184,123.86785888672,38.434108734131
1736400173,"2025-01-09 05:22:53",B5665,KN5290,10698.48,837.104,185,123.86571502686,38.410205841064
1736400187,"2025-01-09 05:23:07",B5665,KN5290,10698.48,835.252,184,123.86260986328,38.374732971191
1736400202,"2025-01-09 05:23:22",B5665,KN5290,10698.48,833.4,184,123.85991668701,38.344150543213
1736400217,"2025-01-09 05:23:37",B5665,KN5290,10698.48,831.548,184,123.85711669922,38.312816619873
1736400232,"2025-01-09 05:23:52",B5665,KN5290,10698.48,831.548,184,123.85443115234,38.281768798828
1736400243,"2025-01-09 05:24:03",B5665,KN5290,10698.48,829.696,184,123.85320281982,38.267395019531
1736400258,"2025-01-09 05:24:18",B5665,KN5290,10698.48,829.696,184,123.85054779053,38.23628616333
1736400273,"2025-01-09 05:24:33",B5665,KN5290,10698.48,827.844,184,123.84767913818,38.203281402588
1736400287,"2025-01-09 05:24:47",B5665,KN5290,10698.48,825.992,184,123.84470367432,38.168880462646
1736400298,"2025-01-09 05:24:58",B5665,KN5290,10698.48,824.14,184,123.84344482422,38.154373168945
1736400313,"2025-01-09 05:25:13",B5665,KN5290,10698.48,824.14,184,123.84081268311,38.123794555664
1736400328,"2025-01-09 05:25:28",B5665,KN5290,10698.48,822.288,185,123.837890625,38.091693878174
1736400343,"2025-01-09 05:25:43",B5665,KN5290,10698.48,792.656,194,123.83222198486,38.065063476562
